"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","confidence","Degree","Eccentricity","IsSingleNode","kingdom","name","NeighborhoodConnectivity","Node_Status","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","taxonomy","TopologicalCoefficient"
"843","4.92307692","0.00490611","0.203125","0.0","0.986725308","2","8","false","Fungi","867958af74e1b97140239db253933082","5.5","Clustered","2","0",,,"0","0.60769231","false","0","867958af74e1b97140239db253933082","698","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_communis","0.5"
"858","4.83805668","0.02121544","0.20669456","0.0","0.998899328","4","8","false","Fungi","b68738727f7a1c9e241b1534268b0546","3.75","Clustered","4","0",,,"0","0.61619433","false","0","b68738727f7a1c9e241b1534268b0546","2568","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Gaeumannomyces;s__Gaeumannomyces_radicicola","0.25"
"1010","4.74898785","0.01799645","0.21057118","0.0","0.713282618","4","8","false","Fungi","f990870b864b27cf6cec54d6aa827d28","3.75","Clustered","4","0",,,"0","0.62510121","false","0","f990870b864b27cf6cec54d6aa827d28","2140","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified","0.275"
"846","4.51012146","0.03344367","0.22172352","0.0","0.995523305","5","8","false","Fungi","db6aee4b36483b160142ec74960d8097","3.8","Clustered","5","0",,,"0","0.64898785","false","0","db6aee4b36483b160142ec74960d8097","4256","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea","0.21538462"
"839","4.67206478","0.017798","0.21403813","0.0","0.769122758","3","7","false","Fungi","681a82b982b358ecdc302505cccec913","4.66666667","Clustered","3","0",,,"0","0.63279352","false","0","681a82b982b358ecdc302505cccec913","2186","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales","0.33333333"
"862","5.03643725","0.01062748","0.19855305","0.0","0.995928214","3","9","false","Fungi","a2cf9d28b18aa6955381524a2294b5fe","4.0","Clustered","3","0",,,"0","0.59635628","false","0","a2cf9d28b18aa6955381524a2294b5fe","1382","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_podocarpi","0.375"
"1011","5.18623482","0.00730379","0.19281811","0.0","0.952525327","3","9","false","Fungi","36f2d425153c065d26c7fdee73f30a76","3.66666667","Clustered","3","0",,,"0","0.58137652","false","0","36f2d425153c065d26c7fdee73f30a76","1140","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__unidentified","0.38095238"
"1012","5.57489879","0.00309616","0.17937545","0.0","0.902977011","2","9","false","Fungi","f662e396607aff4078219f0b2aed771b","3.0","Clustered","2","0",,,"0","0.54251012","false","0","f662e396607aff4078219f0b2aed771b","418","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_sphaerosporum","0.5"
"871","4.70040486","0.01938236","0.21274763","0.0","0.999773728","3","7","false","Fungi","0961cf8f1b5074801797358681641f3c","5.33333333","Clustered","3","0",,,"0","0.62995951","false","0","0961cf8f1b5074801797358681641f3c","2140","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_aerugineum","0.33333333"
"994","5.55465587","0.00603425","0.18002915","0.0","0.999670017","3","9","false","Fungi","83c94f7a380d7a207168276c747c1d0a","2.66666667","Clustered","3","0",,,"0","0.54453441","false","0","83c94f7a380d7a207168276c747c1d0a","774","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium","0.33333333"
"873","5.01619433","0.00652226","0.19935432","0.0","0.999997568","2","8","false","Fungi","543b833aaa09b3601f28df12a82983f2","4.5","Clustered","2","0",,,"0","0.59838057","false","0","543b833aaa09b3601f28df12a82983f2","704","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae","0.5"
"848","4.6437247","0.02350402","0.21534438","0.0","0.836736365","4","8","false","Fungi","6ff0eb6e718a91ebbe3e3ece1bfd6443","4.25","Clustered","4","0",,,"0","0.63562753","false","0","6ff0eb6e718a91ebbe3e3ece1bfd6443","3032","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified","0.27083333"
"875","5.25101215","0.01000194","0.19043948","0.0","0.744379138","3","8","false","Fungi","0c9e5da9ceb207b3591d850c77ec895d","3.0","Clustered","3","0",,,"0","0.57489879","false","0","0c9e5da9ceb207b3591d850c77ec895d","1174","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__unidentified","0.33333333"
"876","5.15384615","0.01351224","0.19402985","0.0","0.957313296","3","8","false","Fungi","c43865450fb33105291dd33c39621029","3.66666667","Clustered","3","0",,,"0","0.58461538","false","0","c43865450fb33105291dd33c39621029","1512","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae","0.33333333"
"1013","4.8340081","0.00672987","0.20686767","0.0","0.998617059","2","7","false","Fungi","d1d017787bec14594dfad51ff70f9ba5","5.0","Clustered","2","0",,,"0","0.61659919","false","0","d1d017787bec14594dfad51ff70f9ba5","1006","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae","0.5"
"1014","5.60728745","0.0","0.17833935","1.0","0.742873866","2","9","false","Fungi","63632624d98a1ce91ff2ec0367e71f1d","4.5","Clustered","2","0",,,"0","0.53927126","false","0","63632624d98a1ce91ff2ec0367e71f1d","0","k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium_brassicae","0.64285714"
"995","5.4048583","0.00981073","0.18501873","0.0","0.999981853","3","8","false","Fungi","f7fd2983a336758f5f8372ed9c451dbc","3.0","Clustered","3","0",,,"0","0.55951417","false","0","f7fd2983a336758f5f8372ed9c451dbc","1082","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Myceliophthora;s__unidentified","0.33333333"
"1015","5.46153846","0.00635349","0.18309859","0.0","0.993899176","2","9","false","Fungi","071fd6b9abc5e77e5c3f1bb207a75f43","4.0","Clustered","2","0",,,"0","0.55384615","false","0","071fd6b9abc5e77e5c3f1bb207a75f43","762","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_australe","0.5"
"148","4.54251012","0.0077389","0.2201426","0.16666667","0.999972908","4","7","false","Bacteria","9ae115d0efcc5973d6042e4e34ce14f9","4.75","Clustered","4","0",,,"0","0.64574899","false","0","9ae115d0efcc5973d6042e4e34ce14f9","1172","k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae","0.32692308"
"870","4.93117409","0.02456517","0.20279146","0.1","0.978854759","5","8","false","Fungi","3ee4c94dca2e32a3ae43fb9d796c4ffe","3.0","Clustered","5","0",,,"0","0.60688259","false","0","3ee4c94dca2e32a3ae43fb9d796c4ffe","2542","k__Fungi","0.24"
"72","5.048583","0.00104062","0.19807538","0.0","0.999967015","2","8","false","Bacteria","f17746f79f09b97c4a63ff17ce0677be","4.5","Clustered","2","0",,,"0","0.5951417","false","0","f17746f79f09b97c4a63ff17ce0677be","170","k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae","0.5"
"861","5.10121457","0.01936992","0.19603175","0.0","0.924033761","4","8","false","Fungi","7b3c81d80fd2ba70d52184d98c0110c5","3.0","Clustered","4","0",,,"0","0.58987854","false","0","7b3c81d80fd2ba70d52184d98c0110c5","2284","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales","0.25"
"1016","4.59109312","0.00832063","0.21781305","0.0","0.998884101","2","8","false","Fungi","dc7bb69251060ebefe423a3e78a5a743","6.0","Clustered","2","0",,,"0","0.64089069","false","0","dc7bb69251060ebefe423a3e78a5a743","1028","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Thermomyces;s__Thermomyces_lanuginosus","0.5"
"1017","4.60728745","0.01852809","0.21704745","0.0","0.999996326","4","8","false","Fungi","33c5a7be0e4bb143023e1bc93f4ddcb4","4.5","Clustered","4","0",,,"0","0.63927126","false","0","33c5a7be0e4bb143023e1bc93f4ddcb4","2948","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_longistriatus","0.29166667"
"73","6.31174089","0.0","0.15843489","0.0","0.999824574","1","10","false","Bacteria","6433d06bc52938c5e3eaef795fb9dba2","3.0","Clustered","1","0",,,"0","0.46882591","false","0","6433d06bc52938c5e3eaef795fb9dba2","0","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.0"
"863","4.53036437","0.01318381","0.2207328","0.0","0.998358934","3","8","false","Fungi","999fd72403c99e1a45e89ae9f56d8f4f","4.66666667","Clustered","3","0",,,"0","0.64696356","false","0","999fd72403c99e1a45e89ae9f56d8f4f","1630","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae","0.33333333"
"872","4.71659919","0.02244567","0.21201717","0.0","0.759107595","4","7","false","Fungi","be090d0affdb948e0ecc9b365ff2c00c","3.5","Clustered","4","0",,,"0","0.62834008","false","0","be090d0affdb948e0ecc9b365ff2c00c","2824","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium","0.25"
"168","4.5465587","0.01319635","0.21994657","0.0","0.99981514","3","7","false","Bacteria","9f2ca2ca7a58ae56c0459a95d81080af","4.66666667","Clustered","3","0",,,"0","0.64534413","false","0","9f2ca2ca7a58ae56c0459a95d81080af","1784","k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__","0.33333333"
"927","4.56275304","0.02080778","0.21916593","0.33333333","0.72715059","3","7","false","Fungi","ed5811c7c77164a16814d82eb34a933d","6.0","Clustered","3","0",,,"0","0.6437247","false","0","ed5811c7c77164a16814d82eb34a933d","2188","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__unidentified;s__unidentified","0.4047619"
"137","4.71255061","0.01724192","0.21219931","0.0","0.999986782","3","8","false","Bacteria","26aa9f69d279d5584720c39a016d1a7c","4.33333333","Clustered","3","0",,,"0","0.62874494","false","0","26aa9f69d279d5584720c39a016d1a7c","2372","k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__","0.33333333"
"879","4.91497976","0.03187275","0.20345964","0.0","0.999444735","4","8","false","Fungi","702208e8705cc895db13623a372f517b","3.75","Clustered","4","0",,,"0","0.60850202","false","0","702208e8705cc895db13623a372f517b","3558","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__unidentified","0.25"
"860","4.96761134","0.0194888","0.20130399","0.0","0.990942191","3","8","false","Fungi","d73e61c2dabcb3f006193f178eb4b618","3.66666667","Clustered","3","0",,,"0","0.60323887","false","0","d73e61c2dabcb3f006193f178eb4b618","2146","k__Fungi","0.33333333"
"74","6.05668016","0.0","0.16510695","0.0","0.999972302","1","8","false","Bacteria","e44a7e443eeda68dad38ea2a2d843fb9","3.0","Clustered","1","0",,,"0","0.49433198","false","0","e44a7e443eeda68dad38ea2a2d843fb9","0","k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae","0.0"
"880","5.48178138","0.00352009","0.18242245","0.0","0.946202293","2","8","false","Fungi","ea3a88b1ad879e8cf640539ac5af207b","3.5","Clustered","2","0",,,"0","0.55182186","false","0","ea3a88b1ad879e8cf640539ac5af207b","452","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani","0.5"
"100","4.84210526","0.01363535","0.20652174","0.0","0.999929788","3","8","false","Bacteria","a4099dce6fc71ab784cfafbccecc72a9","4.0","Clustered","3","0",,,"0","0.61578947","false","0","a4099dce6fc71ab784cfafbccecc72a9","1444","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__","0.33333333"
"1018","5.28340081","0.00635693","0.18927203","0.0","0.999965584","2","9","false","Fungi","36e46d10d77d98f351862f5534853d95","4.5","Clustered","2","0",,,"0","0.57165992","false","0","36e46d10d77d98f351862f5534853d95","632","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_lignicola","0.5"
"854","4.80566802","0.0184986","0.20808762","0.16666667","0.971382002","4","7","false","Fungi","4c56be587f72ae6bfec4a1a774190eff","4.0","Clustered","4","0",,,"0","0.6194332","false","0","4c56be587f72ae6bfec4a1a774190eff","2166","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified","0.29166667"
"75","5.23076923","0.013647","0.19117647","0.0","0.999999753","3","8","false","Bacteria","a15237e9b005e864a73deaef9a16f12a","3.66666667","Clustered","3","0",,,"0","0.57692308","false","0","a15237e9b005e864a73deaef9a16f12a","1578","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.33333333"
"178","6.90283401","0.0","0.14486804","0.0","0.999985545","1","10","false","Bacteria","20d75feb563fb639306284ff8f712428","3.0","Clustered","1","0",,,"0","0.4097166","false","0","20d75feb563fb639306284ff8f712428","0","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__","0.0"
"852","5.29149798","0.00934922","0.1889824","0.0","0.939372039","3","8","false","Fungi","07e078860651dfd49236b055f2d0adfc","3.0","Clustered","3","0",,,"0","0.5708502","false","0","07e078860651dfd49236b055f2d0adfc","1048","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_sphaerosporum","0.33333333"
"926","4.45748988","0.02644824","0.22434151","0.0","0.999942253","4","7","false","Fungi","67b4d7c5f75e7830e94e78f91ebb413e","4.5","Clustered","4","0",,,"0","0.65425101","false","0","67b4d7c5f75e7830e94e78f91ebb413e","3508","k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified","0.25"
"840","5.5708502","0.00865026","0.17950581","0.0","0.999888705","2","9","false","Fungi","d71d604bffdf1a8e01171eed3dc9609c","4.5","Clustered","2","0",,,"0","0.54291498","false","0","d71d604bffdf1a8e01171eed3dc9609c","878","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp","0.5"
"1019","5.46558704","0.00603603","0.18296296","0.0","0.987521465","2","9","false","Fungi","9c92d568cbd3bc1350ac6a0e10df08a9","4.0","Clustered","2","0",,,"0","0.5534413","false","0","9c92d568cbd3bc1350ac6a0e10df08a9","632","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Conioscyphales;f__Conioscyphaceae;g__Conioscypha;s__unidentified","0.5"
"847","4.67206478","0.02128962","0.21403813","0.0","0.970987006","4","8","false","Fungi","ea1fdba2b396b648eba6d54c0131d42f","4.25","Clustered","4","0",,,"0","0.63279352","false","0","ea1fdba2b396b648eba6d54c0131d42f","2736","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Idriella;s__Idriella_lunata","0.27083333"
"1020","5.50202429","0.00704749","0.18175129","0.0","0.99671204","2","9","false","Fungi","8b5e02e9cfe8c8adc32806a4fba2125b","4.5","Clustered","2","0",,,"0","0.54979757","false","0","8b5e02e9cfe8c8adc32806a4fba2125b","810","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiaceae;g__unidentified;s__unidentified","0.5"
"855","4.76518219","0.02622525","0.20985556","0.16666667","0.999999401","4","8","false","Fungi","ef18e1cc722e195c6713d8a4bc13a163","5.0","Clustered","4","0",,,"0","0.62348178","false","0","ef18e1cc722e195c6713d8a4bc13a163","3248","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_purpureus","0.28125"
"958","6.12550607","0.0","0.16325182","0.0","0.999434575","1","9","false","Fungi","e78de4012f3d6477d33b267b2cdff1b4","5.0","Clustered","1","0",,,"0","0.48744939","false","0","e78de4012f3d6477d33b267b2cdff1b4","0","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma","0.0"
"76","5.12955466","0.02515098","0.1949487","0.0","0.99999561","5","8","false","Bacteria","b61577869b90f238ee166f6bc55edecc","2.6","Clustered","5","0",,,"0","0.58704453","false","0","b61577869b90f238ee166f6bc55edecc","2942","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.2"
"107","4.90283401","0.02239136","0.20396367","0.0","0.999999394","4","8","false","Bacteria","a93c2ea6415452061b656d096ed5dbeb","3.0","Clustered","4","0",,,"0","0.6097166","false","0","a93c2ea6415452061b656d096ed5dbeb","2488","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.25"
"142","6.05263158","0.00494513","0.16521739","0.0","0.999999443","2","9","false","Bacteria","6dc64f03709f03c8446e9eb5a6e1212c","3.0","Clustered","2","0",,,"0","0.49473684","false","0","6dc64f03709f03c8446e9eb5a6e1212c","534","k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__","0.5"
"1021","4.92307692","0.02198783","0.203125","0.0","0.865370397","4","8","false","Fungi","f2e730f0c095b69e468c0c943da93aa1","3.5","Clustered","4","0",,,"0","0.60769231","false","0","f2e730f0c095b69e468c0c943da93aa1","2290","k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__unidentified;g__unidentified;s__unidentified","0.25"
"868","4.45748988","0.03456816","0.22434151","0.06666667","0.999998035","6","7","false","Fungi","3119f81576d973afb09e1ab14d58b0a2","4.16666667","Clustered","6","0",,,"0","0.65425101","false","0","3119f81576d973afb09e1ab14d58b0a2","4504","k__Fungi;p__Ascomycota;c__Dothideomycetes","0.20588235"
"930","4.65182186","0.0281501","0.21496954","0.0","0.999999717","4","8","false","Fungi","d09e1da03f5de31a444728c8e2fcb157","3.5","Clustered","4","0",,,"0","0.63481781","false","0","d09e1da03f5de31a444728c8e2fcb157","3720","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium;s__Chrysosporium_pilosum","0.25"
"77","5.70040486","0.0","0.17542614","0.0","0.999865033","1","9","false","Bacteria","8dc321db092dfde96b27ec7875538be9","5.0","Clustered","1","0",,,"0","0.52995951","false","0","8dc321db092dfde96b27ec7875538be9","0","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__","0.0"
"78","5.22267206","0.02245794","0.19147287","0.0","0.999999998","4","8","false","Bacteria","15ce816d04a72a4e159b1381107fe1da","2.25","Clustered","4","0",,,"0","0.57773279","false","0","15ce816d04a72a4e159b1381107fe1da","2280","k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__","0.25"
"962","4.85425101","0.01314959","0.206005","0.0","0.967220298","3","8","false","Fungi","4316ead6385d049db464023053e6c2ad","3.66666667","Clustered","3","0",,,"0","0.6145749","false","0","4316ead6385d049db464023053e6c2ad","1670","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis;s__Arthrographis_curvata","0.33333333"
"1022","4.68016194","0.01376715","0.21366782","0.0","0.951733204","3","7","false","Fungi","1579e91b2ceb6b8e6e014e89aa31b33c","4.33333333","Clustered","3","0",,,"0","0.63198381","false","0","1579e91b2ceb6b8e6e014e89aa31b33c","1664","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales","0.33333333"
"1023","4.56275304","0.03134388","0.21916593","0.06666667","0.999447734","6","8","false","Fungi","c9134033543bea84e32c8c2785bcbb62","3.83333333","Seed","6","0",,,"0","0.6437247","false","0","c9134033543bea84e32c8c2785bcbb62","3542","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__unidentified;s__unidentified","0.19791667"
"79","4.71255061","0.01591204","0.21219931","0.0","0.999990832","4","7","false","Bacteria","d1527d3cb3f279c7b91030d50eb74902","4.0","Clustered","4","0",,,"0","0.62874494","false","0","d1527d3cb3f279c7b91030d50eb74902","2160","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__","0.27272727"
"80","4.68016194","0.01019748","0.21366782","0.0","0.958463162","3","8","false","Bacteria","e0227e26a9ba076e7ba295f2a1d73fac","4.33333333","Clustered","3","0",,,"0","0.63198381","false","0","e0227e26a9ba076e7ba295f2a1d73fac","1380","k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__","0.33333333"
"81","5.13765182","0.00851494","0.19464145","0.33333333","0.999998029","3","8","false","Bacteria","d0aad5d38cb3f5b8feb4b7975db8750f","3.66666667","Clustered","3","0",,,"0","0.58623482","false","0","d0aad5d38cb3f5b8feb4b7975db8750f","874","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.41666667"
"173","4.97975709","0.00842465","0.20081301","0.33333333","0.999998262","3","8","false","Bacteria","f3dd23b9537ca1f081e998327f9b8b73","4.0","Clustered","3","0",,,"0","0.60202429","false","0","f3dd23b9537ca1f081e998327f9b8b73","930","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.40740741"
"1024","4.76923077","0.02126022","0.20967742","0.0","0.924367902","4","8","false","Fungi","d3b7e2be927517ccb4cd6ce388c75907","4.0","Clustered","4","0",,,"0","0.62307692","false","0","d3b7e2be927517ccb4cd6ce388c75907","2280","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__unidentified","0.25"
"82","5.70445344","0.0","0.17530163","0.0","0.991254982","1","9","false","Bacteria","f021278f12ffc82b97fa47fe4c1e4859","3.0","Clustered","1","0",,,"0","0.52955466","false","0","f021278f12ffc82b97fa47fe4c1e4859","0","k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales","0.0"
"83","4.70850202","0.01295979","0.21238177","0.0","0.991580377","3","8","false","Bacteria","17f9b59451e6666cea15a4e4e9a4e140","4.0","Clustered","3","0",,,"0","0.6291498","false","0","17f9b59451e6666cea15a4e4e9a4e140","1454","k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales","0.33333333"
"1025","4.42510121","0.03368849","0.22598353","0.0","0.999977189","4","8","false","Fungi","2b474c4730aa7f65f673ffd6a53befb5","4.5","Clustered","4","0",,,"0","0.65748988","false","0","2b474c4730aa7f65f673ffd6a53befb5","4708","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Staphylotrichum;s__Staphylotrichum_coccosporum","0.25"
"84","6.90283401","0.0","0.14486804","0.0","0.999999998","1","10","false","Bacteria","8d40b8a3a3d4f294c371b0bdc9bece8c","3.0","Clustered","1","0",,,"0","0.4097166","false","0","8d40b8a3a3d4f294c371b0bdc9bece8c","0","k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__","0.0"
"1026","6.12145749","0.00115082","0.16335979","0.0","0.999907678","2","9","false","Fungi","ab96ed0610b375f66b71725aec32f255","3.5","Clustered","2","0",,,"0","0.48785425","false","0","ab96ed0610b375f66b71725aec32f255","234","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus","0.625"
"88","5.68016194","0.01104499","0.17605132","0.0","0.954211684","3","9","false","Bacteria","32edaf78cf7e9742ab8e4c0655b164b7","3.33333333","Clustered","3","0",,,"0","0.53198381","false","0","32edaf78cf7e9742ab8e4c0655b164b7","1232","k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__; f__; g__; s__","0.33333333"
"164","5.22672065","0.00667105","0.19132455","0.0","0.999998097","2","8","false","Bacteria","b7aaf6c206dd7414eafcd07cfb83699b","4.0","Clustered","2","0",,,"0","0.57732794","false","0","b7aaf6c206dd7414eafcd07cfb83699b","754","k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__","0.5"
"85","6.0","0.0043637","0.16666667","0.0","0.999999999","2","9","false","Bacteria","66d13162b809e694870db7145dc54c2a","2.0","Clustered","2","0",,,"0","0.5","false","0","66d13162b809e694870db7145dc54c2a","424","k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__","0.5"
"86","5.70445344","0.00654089","0.17530163","0.0","0.999999998","2","9","false","Bacteria","3ce034839922c0f77f27824373fdd199","3.5","Clustered","2","0",,,"0","0.52955466","false","0","3ce034839922c0f77f27824373fdd199","654","k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__","0.5"
"87","5.63157895","0.00790957","0.17757009","0.0","0.999999709","3","9","false","Bacteria","275ceefe702c72ea5b008a136df91fc1","3.33333333","Clustered","3","0",,,"0","0.53684211","false","0","275ceefe702c72ea5b008a136df91fc1","982","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.33333333"
"169","6.10526316","0.00233644","0.1637931","0.0","0.999999628","2","9","false","Bacteria","b4d09cf712aa20bad504d171bf35c0a2","3.0","Clustered","2","0",,,"0","0.48947368","false","0","b4d09cf712aa20bad504d171bf35c0a2","328","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.5"
"1027","4.27935223","0.04763208","0.23368023","0.06666667","0.935023059","6","8","false","Fungi","9abe67b5d73e8b051aa95c9157f401eb","3.83333333","Clustered","6","0",,,"0","0.67206478","false","0","9abe67b5d73e8b051aa95c9157f401eb","6336","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__unidentified","0.18627451"
"1028","4.58704453","0.04012667","0.2180053","0.0","0.949854864","5","8","false","Fungi","56cf4a7671653a298e62dccdd4e84a96","4.0","Clustered","5","0",,,"0","0.64129555","false","0","56cf4a7671653a298e62dccdd4e84a96","4936","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales","0.21428571"
