SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,confidence,Degree,Eccentricity,IsSingleNode,kingdom,name,NeighborhoodConnectivity,Node_Status,NumberOfDirectedEdges,NumberOfUndirectedEdges,NumChildren,NumDescendents,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,taxonomy,TopologicalCoefficient
847,6.15789474,0,0.16239316,0,0.970987006,1,10,FALSE,Fungi,ea1fdba2b396b648eba6d54c0131d42f,4,Clustered,1,0,,,0,0.53110048,FALSE,0,ea1fdba2b396b648eba6d54c0131d42f,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Idriella;s__Idriella_lunata,0
955,6.37280702,0,0.15691672,0,0.990680875,1,10,FALSE,Fungi,1a491be0ce405766c6e502edf1c326ad,3,Clustered,1,0,,,0,0.511563,FALSE,0,1a491be0ce405766c6e502edf1c326ad,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales,0
956,5.37719298,0.01563742,0.18597064,0,0.983723721,3,9,FALSE,Fungi,257017ae5c0a050942341c93b36a1038,2.66666667,Clustered,3,0,,,0,0.60207337,FALSE,0,257017ae5c0a050942341c93b36a1038,1370,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_furcatum,0.33333333
1472,5.12280702,0.0049133,0.19520548,0,0.999995713,2,8,FALSE,Fungi,2a3c30645555faae23cc86e0ec21234a,4,,2,0,,,0,0.62519936,FALSE,0,2a3c30645555faae23cc86e0ec21234a,486,k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_restricta,0.5
1025,5.35964912,0,0.18657938,0,0.999977189,1,9,FALSE,Fungi,2b474c4730aa7f65f673ffd6a53befb5,7,Clustered,1,0,,,0,0.60366826,FALSE,0,2b474c4730aa7f65f673ffd6a53befb5,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Staphylotrichum;s__Staphylotrichum_coccosporum,0
846,4.92982456,0.03107549,0.20284698,0,0.995523305,4,8,FALSE,Fungi,db6aee4b36483b160142ec74960d8097,3,Clustered,4,0,,,0,0.64274322,FALSE,0,db6aee4b36483b160142ec74960d8097,2522,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea,0.25
925,5.9254386,0,0.16876388,0,0.996394097,1,9,FALSE,Fungi,fc5f0d33f5d16dada8945615c54220b9,4,Clustered,1,0,,,0,0.55223285,FALSE,0,fc5f0d33f5d16dada8945615c54220b9,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae,0
1020,4.28070175,0.02947208,0.23360656,0,0.99671204,4,7,FALSE,Fungi,8b5e02e9cfe8c8adc32806a4fba2125b,4,Clustered,4,0,,,0,0.70175439,FALSE,0,8b5e02e9cfe8c8adc32806a4fba2125b,3188,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiaceae;g__unidentified;s__unidentified,0.25
874,5.1754386,0.01558702,0.19322034,0,0.778524583,2,9,FALSE,Fungi,883303246001af6a4d701ba1c7b4abf3,5.5,Clustered,2,0,,,0,0.62041467,FALSE,0,883303246001af6a4d701ba1c7b4abf3,1482,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Coniophoraceae;g__Coniophora,0.5
849,4.69298246,0.01666514,0.21308411,0,0.996566285,3,8,FALSE,Fungi,5143a16f7304a67659163b53236ae755,5,Clustered,3,0,,,0,0.66427432,FALSE,0,5143a16f7304a67659163b53236ae755,1618,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_alpina,0.33333333
858,5.21491228,0.00515996,0.19175778,0.33333333,0.998899328,3,9,FALSE,Fungi,b68738727f7a1c9e241b1534268b0546,4,Clustered,3,0,,,0,0.61682616,FALSE,0,b68738727f7a1c9e241b1534268b0546,568,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Gaeumannomyces;s__Gaeumannomyces_radicicola,0.40740741
1033,5.10526316,0.0050526,0.19587629,0.33333333,0.789660208,3,9,FALSE,Fungi,8a2c398df64579afcbd41ab900f5b3cf,4,Clustered,3,0,,,0,0.62679426,FALSE,0,8a2c398df64579afcbd41ab900f5b3cf,518,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_intricans,0.40740741
959,4.87719298,0.0091707,0.20503597,0,0.999969169,3,8,FALSE,Fungi,2f0dd976f7121ce3d5bf02800277b13b,4,,3,0,,,0,0.64752791,FALSE,0,2f0dd976f7121ce3d5bf02800277b13b,916,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__unidentified,0.33333333
871,5.32894737,0,0.18765432,0,0.999773728,1,8,FALSE,Fungi,0961cf8f1b5074801797358681641f3c,6,Clustered,1,0,,,0,0.60645933,FALSE,0,0961cf8f1b5074801797358681641f3c,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_aerugineum,0
1019,4.89473684,0.01161146,0.20430108,0,0.987521465,3,8,FALSE,Fungi,9c92d568cbd3bc1350ac6a0e10df08a9,4,Clustered,3,0,,,0,0.64593301,FALSE,0,9c92d568cbd3bc1350ac6a0e10df08a9,1124,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Conioscyphales;f__Conioscyphaceae;g__Conioscypha;s__unidentified,0.33333333
869,4.85964912,0.01312815,0.20577617,0,0.798804425,4,8,FALSE,Fungi,dffa3aa867273816713072bf41a4d99e,3,Clustered,4,0,,,0,0.64912281,FALSE,0,dffa3aa867273816713072bf41a4d99e,1312,k__Fungi;p__Ascomycota,0.25
960,5.55263158,0.00880215,0.18009479,0,0.99815255,2,9,FALSE,Fungi,98e80d702b7e011d5b007706f5156d5d,4,Clustered,2,0,,,0,0.5861244,FALSE,0,98e80d702b7e011d5b007706f5156d5d,790,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,0.5
961,5.01315789,0.0170387,0.19947507,0,0.987531246,3,8,FALSE,Fungi,bb67f0ff723dfa30fbcb7172b5a9402a,3,Clustered,3,0,,,0,0.63516746,FALSE,0,bb67f0ff723dfa30fbcb7172b5a9402a,1550,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium,0.33333333
854,5.38157895,0.004832,0.18581907,0,0.971382002,2,9,FALSE,Fungi,4c56be587f72ae6bfec4a1a774190eff,4,Clustered,2,0,,,0,0.60167464,FALSE,0,4c56be587f72ae6bfec4a1a774190eff,462,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified,0.5
839,5.1622807,0.01776977,0.19371283,0,0.769122758,4,9,FALSE,Fungi,681a82b982b358ecdc302505cccec913,2.5,Clustered,4,0,,,0,0.62161085,FALSE,0,681a82b982b358ecdc302505cccec913,1636,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales,0.25
963,5.25,0.00356761,0.19047619,0,0.746775935,2,8,FALSE,Fungi,ffe6cc828c38abf56461aed3e60b1cee,3.5,Clustered,2,0,,,0,0.61363636,FALSE,0,ffe6cc828c38abf56461aed3e60b1cee,390,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Ascotricha;s__Ascotricha_chartarum,0.5
1794,4.83333333,0.01506675,0.20689655,0,0.999999988,3,8,FALSE,Fungi,d00d7baa3150a344e3395560a1c3fd86,4.33333333,,3,0,,,0,0.65151515,FALSE,0,d00d7baa3150a344e3395560a1c3fd86,1478,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_velutinum,0.33333333
881,4.94736842,0.01050512,0.20212766,0,0.768181022,3,9,FALSE,Fungi,b4fac27b1d9dada2be952f133829afd0,3.33333333,Clustered,3,0,,,0,0.64114833,FALSE,0,b4fac27b1d9dada2be952f133829afd0,1190,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_dichromosporum,0.33333333
932,4.74122807,0.0150996,0.21091582,0,0.99999995,3,8,FALSE,Fungi,bd486270fbfe3e7b4c41320e403dd8b6,5,Clustered,3,0,,,0,0.65988836,FALSE,0,bd486270fbfe3e7b4c41320e403dd8b6,1748,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_persicinum,0.33333333
1045,4.98245614,0.01534549,0.20070423,0,0.960892164,3,9,FALSE,Fungi,5c89f609e10cdfc12d9b507bccac07b1,4,Clustered,3,0,,,0,0.63795853,FALSE,0,5c89f609e10cdfc12d9b507bccac07b1,1362,k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.33333333
844,4.33333333,0.0599336,0.23076923,0.06666667,0.990171703,6,7,FALSE,Fungi,dd53586548c8a01f5333a89771d85550,3.83333333,Clustered,6,0,,,0,0.6969697,FALSE,0,dd53586548c8a01f5333a89771d85550,5296,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Achroiostachys;s__Achroiostachys_phyllophila,0.18627451
649,4.51315789,0.01815501,0.22157434,0,0.999848282,3,9,FALSE,Bacteria,2a9400b5a802b9a2b1bb22c97159a472,4.33333333,,3,0,,,0,0.68062201,FALSE,0,2a9400b5a802b9a2b1bb22c97159a472,1634,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.33333333
203,4.94736842,0.01056744,0.20212766,0,0.999974043,3,9,FALSE,Bacteria,41f1529d49318279a172d84038b79ee4,4,Clustered,3,0,,,0,0.64114833,FALSE,0,41f1529d49318279a172d84038b79ee4,1254,k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae,0.33333333
479,4.75877193,0.02398998,0.21013825,0,0.999999317,4,9,FALSE,Bacteria,aa6e67f99123877f3fde961071de34e4,4.25,,4,0,,,0,0.65829346,FALSE,0,aa6e67f99123877f3fde961071de34e4,2548,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__,0.25
650,5.02192982,0.00406523,0.19912664,0,0.999771503,2,10,FALSE,Bacteria,94ca2a2d9d23169b03d2a30b20065b8e,3.5,,2,0,,,0,0.63437002,FALSE,0,94ca2a2d9d23169b03d2a30b20065b8e,354,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.5
1013,5.58333333,0.00940159,0.17910448,0,0.998617059,2,10,FALSE,Fungi,d1d017787bec14594dfad51ff70f9ba5,3,Clustered,2,0,,,0,0.58333333,FALSE,0,d1d017787bec14594dfad51ff70f9ba5,772,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae,0.5
651,4.29385965,0.04046518,0.2328907,0,0.998168443,4,7,FALSE,Bacteria,5772e80acdf52634aa9a20712a0e1585,5,,4,0,,,0,0.70055821,FALSE,0,5772e80acdf52634aa9a20712a0e1585,3488,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.25
151,6.80263158,0,0.14700193,0,0.999975062,1,11,FALSE,Bacteria,0ad1923764af1e7a083e0c6a7087ad65,3,Clustered,1,0,,,0,0.47248804,FALSE,0,0ad1923764af1e7a083e0c6a7087ad65,0,k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae,0
148,5.80701754,0.01750522,0.17220544,0,0.999972908,3,10,FALSE,Bacteria,9ae115d0efcc5973d6042e4e34ce14f9,1.66666667,Clustered,3,0,,,0,0.56299841,FALSE,0,9ae115d0efcc5973d6042e4e34ce14f9,1374,k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae,0.33333333
74,6.80263158,0,0.14700193,0,0.999972302,1,11,FALSE,Bacteria,e44a7e443eeda68dad38ea2a2d843fb9,3,Clustered,1,0,,,0,0.47248804,FALSE,0,e44a7e443eeda68dad38ea2a2d843fb9,0,k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae,0
848,4.78070175,0.02664259,0.20917431,0,0.836736365,4,8,FALSE,Fungi,6ff0eb6e718a91ebbe3e3ece1bfd6443,3.5,Clustered,4,0,,,0,0.65629984,FALSE,0,6ff0eb6e718a91ebbe3e3ece1bfd6443,2314,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified,0.25
1795,5.24122807,0.03029166,0.19079498,0,1,3,8,FALSE,Fungi,556743e04e058116cbecdbaa8b716736,3.33333333,,3,0,,,0,0.61443381,FALSE,0,556743e04e058116cbecdbaa8b716736,2524,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Arthropsis;s__Arthropsis_hispanica,0.33333333
199,5.41666667,0.00885766,0.18461538,0,0.999999465,2,8,FALSE,Bacteria,1680d1d6fadb9f3b681145a0ff19d692,3.5,Clustered,2,0,,,0,0.59848485,FALSE,0,1680d1d6fadb9f3b681145a0ff19d692,664,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0.5
105,5.39035088,0.01436424,0.18551668,0,0.999951691,3,9,FALSE,Bacteria,d6ddef7e959522e5ebce1ddbad534cef,2.66666667,Clustered,3,0,,,0,0.60087719,FALSE,0,d6ddef7e959522e5ebce1ddbad534cef,1192,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__,0.33333333
857,5.25,0.01330483,0.19047619,0,0.999999691,3,10,FALSE,Fungi,8ee56c2b64b4ed8fef5bea9092b14265,2.66666667,Clustered,3,0,,,0,0.61363636,FALSE,0,8ee56c2b64b4ed8fef5bea9092b14265,1142,k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__unidentified,0.33333333
153,4.56578947,0.04334964,0.21902017,0,0.999999998,4,9,FALSE,Bacteria,0b6650ec5f246419247cc9cb688d6275,3.75,Clustered,4,0,,,0,0.67583732,FALSE,0,0b6650ec5f246419247cc9cb688d6275,3636,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__,0.25
876,4.62719298,0.02013928,0.21611374,0,0.957313296,3,8,FALSE,Fungi,c43865450fb33105291dd33c39621029,4.33333333,Clustered,3,0,,,0,0.67025518,FALSE,0,c43865450fb33105291dd33c39621029,1882,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae,0.33333333
444,5.03070175,0.00535047,0.19877942,0,0.862343491,2,9,FALSE,Bacteria,2e19ab616a99bfa85d8b7bd33fd17727,5,,2,0,,,0,0.63357257,FALSE,0,2e19ab616a99bfa85d8b7bd33fd17727,476,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__,0.5
1034,5.27631579,0.0047096,0.18952618,0,0.999994969,2,9,FALSE,Fungi,69a1d59aae9a75771f5bdd8faf6fd899,4.5,Clustered,2,0,,,0,0.61124402,FALSE,0,69a1d59aae9a75771f5bdd8faf6fd899,448,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Myriodontium;s__unidentified,0.5
860,4.72368421,0.02127618,0.21169916,0.16666667,0.990942191,4,7,FALSE,Fungi,d73e61c2dabcb3f006193f178eb4b618,4.75,Clustered,4,0,,,0,0.66148325,FALSE,0,d73e61c2dabcb3f006193f178eb4b618,2164,k__Fungi,0.30357143
1052,4.96491228,0.01109646,0.20141343,0,0.999707351,3,8,FALSE,Fungi,d3a9929b7f662c543c842fe1d62d4144,3.66666667,Clustered,3,0,,,0,0.63955343,FALSE,0,d3a9929b7f662c543c842fe1d62d4144,1148,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cylindrocarpon;s__unidentified,0.33333333
864,4.27631579,0.03057744,0.23384615,0,0.999763395,4,7,FALSE,Fungi,08a5bf9ecc4ef3c36f3676ad8d579535,4.25,Clustered,4,0,,,0,0.70215311,FALSE,0,08a5bf9ecc4ef3c36f3676ad8d579535,3568,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae,0.25
867,4.31140351,0.04529624,0.23194303,0,0.839412452,6,7,FALSE,Fungi,4a583adb7f73aee01cef4bf8cb6f153b,3.5,Clustered,6,0,,,0,0.69896332,FALSE,0,4a583adb7f73aee01cef4bf8cb6f153b,4632,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified,0.16666667
931,4.76754386,0.01156475,0.20975161,0,0.738418679,2,9,FALSE,Fungi,614042b2373f65f34e6c19812dbb7217,7,Clustered,2,0,,,0,0.65749601,FALSE,0,614042b2373f65f34e6c19812dbb7217,1402,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae,0.5
1018,4.52192982,0.04389023,0.22114452,0.2,0.999965584,5,8,FALSE,Fungi,36e46d10d77d98f351862f5534853d95,4.4,Clustered,5,0,,,0,0.67982456,FALSE,0,36e46d10d77d98f351862f5534853d95,4440,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_lignicola,0.25
1473,4.73684211,0.00482028,0.21111111,0.66666667,0.999983946,3,8,FALSE,Fungi,46cead2691115a48947e1ba4bae4e1ac,5.66666667,,3,0,,,0,0.66028708,FALSE,0,46cead2691115a48947e1ba4bae4e1ac,964,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium;s__unidentified,0.43589744
845,5.29385965,0.0214395,0.18889809,0,0.971469865,3,8,FALSE,Fungi,26827a6df0c2cddd5a6989c708b7a305,3.33333333,Clustered,3,0,,,0,0.60964912,FALSE,0,26827a6df0c2cddd5a6989c708b7a305,1678,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales,0.33333333
156,4.47368421,0.01906068,0.22352941,0,0.990182278,3,9,FALSE,Bacteria,8c41d07c7442f8b99b84f3946d62dce9,6.33333333,Clustered,3,0,,,0,0.68421053,FALSE,0,8c41d07c7442f8b99b84f3946d62dce9,2056,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,0.33333333
879,4.49122807,0.05322056,0.22265625,0,0.999444735,5,8,FALSE,Fungi,702208e8705cc895db13623a372f517b,3.8,Clustered,5,0,,,0,0.68261563,FALSE,0,702208e8705cc895db13623a372f517b,4420,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__unidentified,0.2
440,4.88596491,0.00807165,0.20466786,0,0.977037897,2,8,FALSE,Bacteria,2d0a34fb3084aaf0949176dfc9028d57,4.5,,2,0,,,0,0.64673046,FALSE,0,2d0a34fb3084aaf0949176dfc9028d57,596,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0.5
441,5.15350877,0.00608219,0.19404255,0,0.97491592,2,9,FALSE,Bacteria,008f11a61c4884c2c03e72eb440b806c,3.5,,2,0,,,0,0.62240829,FALSE,0,008f11a61c4884c2c03e72eb440b806c,448,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0.5
962,4.54824561,0.0244062,0.219865,0,0.967220298,4,7,FALSE,Fungi,4316ead6385d049db464023053e6c2ad,3.5,Clustered,4,0,,,0,0.67743222,FALSE,0,4316ead6385d049db464023053e6c2ad,2352,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis;s__Arthrographis_curvata,0.25
1029,5.16666667,0.00639319,0.19354839,0,0.974275457,2,8,FALSE,Fungi,a1d953e7747358e1abd152cc576a2c55,4,Clustered,2,0,,,0,0.62121212,FALSE,0,a1d953e7747358e1abd152cc576a2c55,548,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Helicoma;s__unidentified,0.5
101,5.07017544,0.00372674,0.19723183,0.33333333,0.999983578,3,8,FALSE,Bacteria,25f9d86a04fe0564082e924a8d52726a,4.33333333,Clustered,3,0,,,0,0.62998405,FALSE,0,25f9d86a04fe0564082e924a8d52726a,398,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__,0.4
81,4.96491228,0.02112929,0.20141343,0,0.999998029,4,9,FALSE,Bacteria,d0aad5d38cb3f5b8feb4b7975db8750f,3.5,Clustered,4,0,,,0,0.63955343,FALSE,0,d0aad5d38cb3f5b8feb4b7975db8750f,2172,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0.25
173,5.96052632,0,0.16777042,0,0.999998262,1,10,FALSE,Bacteria,f3dd23b9537ca1f081e998327f9b8b73,4,Clustered,1,0,,,0,0.54904306,FALSE,0,f3dd23b9537ca1f081e998327f9b8b73,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0
652,4.79824561,0.0146531,0.20840951,0,0.999999812,3,8,FALSE,Archaea,2a0d62d0f7f7d106b5073c5bed93cede,4.33333333,,3,0,,,0,0.65470494,FALSE,0,2a0d62d0f7f7d106b5073c5bed93cede,1556,k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1170,0.33333333
1027,5.48245614,0,0.1824,0,0.935023059,1,10,FALSE,Fungi,9abe67b5d73e8b051aa95c9157f401eb,6,Clustered,1,0,,,0,0.59250399,FALSE,0,9abe67b5d73e8b051aa95c9157f401eb,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__unidentified,0
167,5.45175439,0.0015752,0.18342719,0,0.999994073,2,9,FALSE,Bacteria,101b05a3c78ff7040489bd8166f056e5,4.5,Clustered,2,0,,,0,0.59529506,FALSE,0,101b05a3c78ff7040489bd8166f056e5,170,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0.5
840,4.25877193,0.04225677,0.23480947,0.1,0.999888705,5,7,FALSE,Fungi,d71d604bffdf1a8e01171eed3dc9609c,4.4,Clustered,5,0,,,0,0.70374801,FALSE,0,d71d604bffdf1a8e01171eed3dc9609c,4610,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp,0.22352941
87,4.46929825,0.01950224,0.22374877,0,0.999999709,4,8,FALSE,Bacteria,275ceefe702c72ea5b008a136df91fc1,5.25,Clustered,4,0,,,0,0.68460925,FALSE,0,275ceefe702c72ea5b008a136df91fc1,3096,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,0.28333333
75,5.39912281,0,0.18521527,0,0.999999753,1,9,FALSE,Bacteria,a15237e9b005e864a73deaef9a16f12a,5,Clustered,1,0,,,0,0.60007974,FALSE,0,a15237e9b005e864a73deaef9a16f12a,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,0
653,4.89912281,0.01433467,0.20411817,0.16666667,0.999985071,4,8,FALSE,Bacteria,f0010681cbfcd85124e378b977ce2d56,4.25,,4,0,,,0,0.64553429,FALSE,0,f0010681cbfcd85124e378b977ce2d56,1798,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__,0.3125
654,5.89473684,0,0.16964286,0,0.999981976,1,9,FALSE,Bacteria,2269dbc2051a7be47dc18fed5667f74f,4,,1,0,,,0,0.55502392,FALSE,0,2269dbc2051a7be47dc18fed5667f74f,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__,0
851,4.95175439,0.01599372,0.20194863,0,0.896986729,3,9,FALSE,Fungi,378b7df604d470bcb01e45f62ca645b5,4.33333333,Clustered,3,0,,,0,0.6407496,FALSE,0,378b7df604d470bcb01e45f62ca645b5,1506,k__Fungi,0.33333333
655,4.77192982,0.02299708,0.20955882,0,0.949568708,4,10,FALSE,Bacteria,fb6f86303f7ef1a98b64b85a7a70fa7e,3.5,,4,0,,,0,0.65709729,FALSE,0,fb6f86303f7ef1a98b64b85a7a70fa7e,2258,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae,0.25
1030,5.90789474,0.00366122,0.16926503,0,0.728604403,2,10,FALSE,Fungi,47f5450c3c6b41b163a5424d8aa8df33,2.5,Clustered,2,0,,,0,0.55382775,FALSE,0,47f5450c3c6b41b163a5424d8aa8df33,294,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified,0.5
445,4.80263158,0.02426612,0.20821918,0,0.946063475,4,8,FALSE,Bacteria,0c334b5db3130c0ac26f41c88fb9ee26,3.5,,4,0,,,0,0.65430622,FALSE,0,0c334b5db3130c0ac26f41c88fb9ee26,1948,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__,0.25
446,5.62719298,0.0057477,0.1777085,0,0.966622975,2,9,FALSE,Bacteria,b50ecfd68813028d2b7cf6d167ee2fb8,3,,2,0,,,0,0.57934609,FALSE,0,b50ecfd68813028d2b7cf6d167ee2fb8,464,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__,0.5
1015,5.32894737,0,0.18765432,0,0.993899176,1,10,FALSE,Fungi,071fd6b9abc5e77e5c3f1bb207a75f43,6,Clustered,1,0,,,0,0.60645933,FALSE,0,071fd6b9abc5e77e5c3f1bb207a75f43,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_australe,0
185,6.57017544,0,0.15220294,0,0.999999998,1,11,FALSE,Bacteria,687e88147b8464f687fa834354290451,2,Clustered,1,0,,,0,0.49362041,FALSE,0,687e88147b8464f687fa834354290451,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__,0
93,5.5745614,0.00877193,0.17938631,0,0.999999998,2,10,FALSE,Bacteria,5352492fae2d256e5248ce177c71f32e,3.5,Clustered,2,0,,,0,0.58413078,FALSE,0,5352492fae2d256e5248ce177c71f32e,720,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__,0.5
