SampleID	2.A.2	2.A.4	2.A.5	2.B.3	2.B.4	2.B.6	2.C.2	2.C.5	2.C.6	3.A.2	3.A.4	3.A.5	3.B.3	3.B.4	3.B.6	3.C.2	3.C.5	3.C.6
eeda0f5c06834a2aee29d31fe1b645af	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c2ace22b55983e69e53f1713af0f994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66d13162b809e694870db7145dc54c2a	38	71	59	0	0	0	14	0	85	0	0	0	0	72	0	38	0	0
68bccba5b297979997a1c342b7fb9aad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3b8d53cc11fa15b884196892b9d4e90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91563792297758ec54bdffc65cf394a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77c9da00aedac08a1934d6dca980c4e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c181fdd56dfb3b21a5cf83340e2f2524	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
59f7a15b1f895a165849697ce17fb18c	0	74	0	0	0	0	0	47	0	0	67	0	0	0	0	0	0	0
e68f0048b1b729b2f4f960dd15b99861	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0
0c80a5b94969ab0c999093133bb04f0a	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
8e57c079472e827559b61743562f3d56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2aaae7b90231e1d95b6568b5531d3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73f49cf55cd16b847dd064d96b4b6427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f325855cff9381156110d9c3ea78e872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367b6cfb9ecd866275a1ae49fa29ebca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65469a46a67338b7738e4dfc2e634ac2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
59f5e99b3132ccaada372c74720e789b	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
fc7c25a307af603cf5f5c43b5e74d988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d163938c8e3385f85452a9bb93811d7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2aaf8ba346a34f182bff5f03cfc6fa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9dc72fb1500d7dfe53e1476c031545c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb1ebf452b6bd431c82b3ceb588a80ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff507c87e11b9b459815e2c10a1ee136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a018fff1e826e5ee22ec84fc1ccbdc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332c674f5d8434b28f62010c53f2bfc9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
f7408ba21cf6b14508171948c8668275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff2b177cbfd2ac972711fd719cf62223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb468afc6af0a422c340fbd724925df1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bd74a049dc71022239d06e0b90d123f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b8b51e451f2db4cd699171e1391dfe7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56c96b176f494be641e1cd8b15901469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5f0b5a8f14e665e99200dbee2387111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
90859fe3b08a01cb3f1ec37718a880e8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
3669c409c1b6dc1c6c76ce599630bc8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f65da44f677b815d607cfe9fdb2b5886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee86b33aabd55b7bd473f4544b7b1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
2467cc1ce8a0140995e97a6326c1ade7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
d2d2850ab40ba23b9bde69c32be4e3ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545079c6132fd29410c39cb15ee013da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048348843cad5e063422bd6f02a096a	0	0	0	0	0	0	45	28	0	0	0	0	0	0	0	0	0	0
8208374451d672bfb8607536de0e94ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778e5d833d1b7b41c8c8840ab08d1121	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0
93662d29c51759fd317ab2ef8106bdc7	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0
4e5fa8c8ff032b906e0502f254baf96a	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0
4949418231d6fa119be8702740d5c301	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50def6d1725981b2b376b77af58cb1de	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
c054a4a15b45249876d34688fb904a0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e89906e85e2615cd143d7dabeb208abf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4998e141c849dbcca95164e33ce39a6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f231d6d6d7255775022a378740e2096	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642203737cc21d9da4778a1dc4f67923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72ef6fca00bf2e9e7e3f824f1b595063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12128a0cb286825bbda4173617c28d58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb9a9b2bf1ccb35199ca1cc1e16e5f29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
aa6e334fe5cb844e6405f44a5e29de31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99e28d357f4ffa6edd440b69f9bbfd4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c51658c3bb80bbebcaecab22a6ef30dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60ce46915170c0f5d7c7329d5489dfe0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
52ed424202c30128d26d605078a9d25d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f195ed4e09011ed94824fe2dc54b9415	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
665aae45a356d4753a83021412c5e0d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
aa6d91b4f5f17d153a99889f77faaff4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928d74861f0a307997be169c91112f17	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
103f2f136f6e97f85d34684241e07f46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f09fcc05c0151e1487e931e887dec1d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9f809cd95bfe8f71fa256720147cee7	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eab254773876dd2451fe50fbecff5977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2163d7a869de7c0e20d15f3d94e89e19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3134ee639faba9230af07e901e21ceaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29c247bedaeea77c4e2f5abc14db5b6a	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
04eefa7f18a10416a21e0de5d728e0b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f47cf5e4af9074954ad70d6fe685f26	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
a4fb64f3a681c2245e8dda22b5310a5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c00ac8a16b5c91c19ee9a34186fb03ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f42b80407c59a3882c988637c349af87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98e1485083e2b23af0e910a00ca4e076	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
2182075972aba8f51d44f9afd58c364a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d610e47147907b412f6466aea1bdb172	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a54b95f716f1a008d9eb14d3bbc5bf95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bc996a6014fc65c1d2b5510e304877f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ecedbc67c46e6012fea2d6f2eb46c3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8fa773e0b64ad177364270bd121f71ee	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
95286664f736fba9aeccdb7174982ee8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
769311db979a238c961963e22171ab98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910b92dee7dca520df1eda3e67673180	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0
fba329b9ff4a8d2ec475048b8732a07b	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a700176cd2c7a9a74b891e3a53366631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59ea246ec5be5ec4cf0d8f7f3d187233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fadffbdd0032005fcdebe24b6394fbf8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
eb7464fcd2b59bc3d6787be8dc9d82c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a9d7b79e0ec47945bc87c2b8b8b0850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253579b486f4709c9258207c0fbf0d47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97b8f28a01e6a08e96f133b04e8e2782	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
e9b3442fef072f17c922344525997fa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1984961553d69552d0647071e1fba96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520ef8175747b9aba7a659189577ad44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6be36df423f25fc59643f3956be84952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98aca74edf50aeb52252d1496913816c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a149d8d9100e43b82164aefdf61d580d	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
2e8e33607967483fc99c749dec60674a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85ebd31755c328e66e01608677efc90a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790ee8bd43db2abf7df6ea8eaa840bb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96f0d3676198219997fcdfe6625234e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eaa4f33092d4d6c8ca94b36b345de8de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21514aeb2b336ba7008b93bdbdae13c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
cd97f3db7c21bdc7d6d524c6a0522cb1	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0
fb9678a785d39500219f3e7101399d3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebc8d1328d2b4f0e5c119888bdfc4fd2	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
8607518b7d6c10880dbbc5196fd3fdd1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
4e46b53c76f71d7ad5ff37e09383195a	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0
a7f9424813c937ca7efd0d8e36321156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fd96d406c30eace2a714161b909f473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670b5fc83a1810119e573f3046ba5fa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf988241e35a0128b025da58a2995c75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c470f2b9983dd0e45159b0e38bf8b86d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85ff6b500ffbc46b4cd08ce874ae90c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
13961342fbbc0cc81980688b921d4212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9d7f216c9ed6dc734d6f5ad9c68ae20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d4ba43b8c79267fa1d44c9af28eec1e	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fcf897a606781649a3b01ea995d9efe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f267e6a79a9de04dadf73c4bf2c929a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69f451f9332cc1f94be1cc2eafa62ed6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14b355c1b3b073906b8f4ac6708302be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8cd60bbe3f7bf0ee63987966ebc4d6f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202b621c804e15138cd66f4ba29366b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae7d53792836016b72d3a3d0ff305960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c51887692903062d04160527f3be4878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9c8d26008e803054ee59fcc7e66f6d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9989dbf7605aec5f3c6232b0cc841a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
d17263e1b21f850231a14aa9c76d2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d4b8d116e1937daf3082e4dfcb5d750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f4d980ea0f9e7e083f5ea1c3b1c9514	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2285a3af1825ea67ca47b3c38f7612fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e98b2d33fd520a9fec1faa4a5ea8f3b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32c943aa8b6d441a470059473dc84a95	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
066f80cb7816e1b54ed40c0f6b4361b6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2383bc3ff48239cebe098376c05e369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3bddd9bfd7179a85fb39ab8143072973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
b24aeb818277f7ac156da791e2a59cb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584b951e2b3a943b1205e9bd65d4a9fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc212f413383a2878900f2f1fab2b514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40d8d13a6190b48ac4d880c3a4010270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ffed9d8a950afd565674b8fa4cd4b07	0	0	0	0	0	0	71	0	0	0	35	0	0	0	0	0	0	0
5bbe17371a2dd00f6321757a00d026f7	0	36	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
e66b152022e686d249a5230b2b305c2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78b2d50a45d38a2b844c46a8d820f5fe	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0
db180175bda67f60a313c47603580427	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
e8fe80d8b3e391457d221a41b1ced720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74927b1ff21254ee39ec42ed14ab7617	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
72500d89d605e55c19c45d6acf20da40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a1480a83a712645d314817ff3f5b098	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56e7830303bf7c0bc58251313103856c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16fec9cbf96d5826892ed164ae857d27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558ed0108cbbb6fc498ee281ba7bb938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
b8a62051bc33b653308c8f503efab06b	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0
7db690abacf12d3b7dd25e114b356fd8	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0
29188425baa043fd035852f270f9950f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc2fd3d578a81340616c776e37592733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e9297c115f31b399bddc6b7c6523c3a	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b2f8453278d709fbe77ed2f63597a68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53a0d7f0053d10a19f62d42563feeec4	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
2214f5f41000c31f9eb0c375c7229fa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e93c4371da7e3ba22b1186b192c70894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
74bd64332c4ecd10499264074062d592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f82c0b27b6b7b363601eca2e96776add	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2585de3bafed6df39360a59a3c440d2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1874abeff34d63988eebe72b47e5470c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e97f2befe79582a54a3dbcad469747df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae3b0cdf7f36f63054bf98a156a80b08	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dba2ddf0d4b9ab64bc2b9a8ad486b235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f659bf6ef5ae605877e425f060d97ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
bcdd59a8bf98891af4ec072d9f1859be	0	0	0	0	0	0	0	0	0	0	69	0	0	121	0	0	0	0
4c7239e38eb9a51778830ed69958f912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd35de4b1397e568618804a92e7bb99c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c08ab28a6ee79b4b3eedeb617ac7e53	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
01332126df061fba19207244fccfbca2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d4159cc6c093fd87e7ac99016997245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0961e48fece97b223f95fa34081f1026	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
427401d8a79331da10953595ac450247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c5a43e774cdeb92b5620c491b6128d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d40702309d1a9386f155a246df21f6c6	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
1b3cb1ea34252280460ae9a4a1676097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d00d1457cce0df6d8cad475fd5c15ab	0	0	0	0	60	0	79	0	0	0	0	0	0	0	0	0	0	108
498f5411ab629d2c34a39bf8eca192d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236eb4232ae21382067c6bcbcfd7843d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4f6979ae20b057919b5963946bf3465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0fbe0ff64e9b73c7efae8a9a39be442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ee9b122f18e20a39140dc99780a3b6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c68ec020919ae9a21b1a7866df15cb8c	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
712d427ac0dc6f03152c0175c3c0a859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff1cb3313b9b22a80e053086382196e1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be3b9868428ab52004cd8d3d9fa2fb59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108072a9bc0133c086bb17c8b6b8d26e	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0
2312413d452f9fa10c9d9106f392e54c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
001210ee5892bb56011797a9b67c60bd	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
be7fb7131768b4ce9abd3cb35c55740a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c49a60a08486f8f54510612d48b76e42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bf0032d04b93af3aa34ed11a41db379	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0
19f1b333468d0dca71d0ea5aa03288d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd84d128c337800b1d92e540f1580067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45b471356988a2e8e67595e3e26d9e88	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ecc279f7d746987c2a54f7c17163d889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878ee85b5c58a76845059489cbd25d91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20bafd8820c955c3da33787a11855a03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c243480e3a2e0ba29bdee104a253f4b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81d9b5722150fe9692043edc708f828b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c37ee215c1c79a43253000fd21b50f52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36ee41a9cb515f3c0f0d96352febec0e	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b5bd78e168aac0146cc24f2b0e8dac8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
eebb3617cce987b6e53e7e5438050f6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72739bf0f152bc62bb42b1b29f31f529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c69019ffdc2077bdfc129476018a2502	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
92e1b5660c08ddf09764eead4889de2d	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0
124aafb58bde11b86260e0478d5a0dfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229853e7f636c0184815afdd9aa56268	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9eaf7add2d8ed39afd036a341974a564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
84d03704bda6f4c9f4b5615c735b1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07e1bb429d8299a1b64781f76cd536f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9d5e8dd93005d1acfedbc6d57f6f003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
763c47314a1a1b77521916c87f405bff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
65a27fa0c5976e3ac36f6e286cf2b05f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d067343301af4af27cd2a0febb13931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f812d68b32924badd22d123b42f9e59	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0
2ef2990a2baa20db05d80fd05d427616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eefcc4b8283e43a86c9f098a2462a26e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e7f22f489d8c5577b3ecb422aeb0a8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01adbf48291548bf4c34bd0223c7f4ad	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7	0
22e7e341eda861856866e9ff71aa8061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4fe3c6d895c8835657ff94888fc49bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef02346b7a4cfcc7a54fccf31e4a9e21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a4bb7f9c683ee1497996a0de8504dea	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
5af22c4722347b03ab8f5babccbc5f34	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0
83f8d409205583c7a87b86f4ce69c0d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f66d49b84070d5936ac900e311c1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81828a45e63da262b2166173b88fd62f	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
e7beb77fca6a200f87c1c9af66f8ef67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04bee8ac3f83d1c92746a4d613fca87a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6317988296062c66e67b15f413694418	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0
c06cd298ecff5532477e3c8ef381bd9e	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
